Unnamed: 0,CCNB1,ZWINT,PBK,GJB3,CBLC,KPNA2,HOXC13,ATAD2,HOXA10,IQANK1,RHOV,PRKCE,ALDH3B2,LMO7,AKR1B15,ARNTL2,HECW2,FAM83A,TGFBR2,GPT2,PYCR1,SLC9A3R2,RBMS2,BOP1,MYRF,RPS6KA2,PREX2,PPP1R14B,H2AFX,GSDMC,SLC1A1,LIMCH1,GADD45B,UTRN,TMEM100,CD55,TSKU,GPD1L,CITED2,PTPRM,KLK6,ALDH3B1,RECK,MYEOV,CASP14,RHOBTB2,ATP11A,SLC7A11,SYT12,LRRK2,TSPAN4,NCCRP1,DDX11,TMEM125,EEF1A2,C1QTNF6,PLEK2,FBXO32,ARHGAP29,NTN4,CYP24A1,STEAP1,PAX3,C2,DDAH1,KCNQ5,HIST1H2BD,TREM1,FOLR1,LEFTY2,RND1,STEAP4,SEMA3B,MDFI,TBX18,ENPP4,AKAP12,OLFM4,INHA,B3GNT3,LPCAT1,NR4A2,ULBP2,TNNT1,MLPH,COBL,ECEL1,SFTA2,PTGES,ADAMTSL4,SERTM1,B3GNT7,PRDM16,SLC16A4,EPHB2,KLHDC7B,SELE,ABCC2,KRT80,C15orf48,PROK2,RORC,GREM2,HOXA9,TMC5,SLC44A4,CAPN8,ELAVL2,PAEP,MAEL,TFF1,SMOC1,MAPK4,S100P
TCGA-66-2786-01,4547,5477,1799,4129,1953,7627,171,5564,525,2995,2916,931,1962,4518,9,3727,552,4916,7764,1818,618,3067,5016,5046,1538,5130,168,8240,8563,395,616,4074,1755,7598,424,23238,8171,2057,4833,1339,52,3874,473,378,26,4226,5525,1455,995,8161,3371,434,2851,2396,304,2102,1452,4431,1748,3866,34447,670,10,1734,2736,233,899,1000,2375,17,486,1358,752,4446,11,1059,2257,150,24,5585,16548,632,8082,1412,3208,678,193,1385,3924,689,25,1517,354,500,4520,396,29,119,18698,131,8,941,85,114,1232,1783,1009,8,11,7,9,85,82,3670
TCGA-66-2787-01,4133,1980,1601,428,2544,21536,249,3762,150,1684,861,322,1460,3224,3693,4664,660,26,3947,2303,3955,995,1656,3105,288,1174,119,2304,4236,306,73,550,848,5126,33,5354,5754,1020,1171,1350,89,269,683,110,2,425,1965,13657,28,734,1134,272,1286,210,157,633,126,2503,514,533,18,453,6,772,969,70,615,231,44,1,67,501,88,99,67,971,737,12,16,32,2600,296,228,285,147,296,111,15,156,204,121,276,160,160,1225,126,206,98,705,138,4,11,2,7,31,36,11,8,5,1,0,903,618,29
TCGA-66-2788-01,2915,2160,1920,4226,2159,10364,43,3960,263,5559,1804,679,3906,3576,212,8594,656,11682,8932,2525,3184,1854,2544,3558,226,2233,234,5258,3275,1141,1241,1237,1488,3178,89,6408,9557,1538,1539,1276,1067,1198,734,64,24,724,2696,1913,592,1058,1418,2755,1111,687,156,1980,3641,5711,2168,1387,4176,1674,15,764,2443,342,680,1646,181,20,103,520,474,5697,725,1187,2355,26,29,680,9997,262,454,1089,448,284,33,29,869,1263,41,1116,45,439,1856,753,90,71,5230,494,304,172,50,78,1696,3095,45,4,33,11,9,39,25,2067
TCGA-66-2789-01,3009,3324,813,1780,750,13951,934,4784,389,4071,1511,1121,782,7156,179,3998,414,1398,9416,1342,4372,2512,4683,2237,701,3977,406,4861,4033,334,827,2273,2174,4369,385,6044,7476,2971,4944,1698,3,948,1436,38,388,2050,5811,647,235,5869,2656,253,773,1803,532,1823,747,5224,4214,4577,616,1964,14,873,2424,297,93,1225,1875,16,259,1067,352,3205,450,791,1630,15,40,1560,22058,215,2740,5092,2004,402,145,1703,2295,484,20,720,210,1295,1648,1280,102,76,6071,609,22,709,141,52,614,706,398,1,30,135,45,53,120,3613
TCGA-66-2790-01,3858,4932,1412,1033,2040,12573,394,5394,408,2989,1197,808,4037,2421,64,2862,736,2004,5760,2866,1613,2465,2552,4044,2051,2562,388,3307,2858,87,234,2046,1562,4300,173,7518,3979,1764,3827,1996,737,1734,744,2721,212,1247,2610,759,1011,1555,2160,2168,2243,611,6496,7776,1358,5377,3653,3680,7394,1162,391,583,1534,252,961,3044,350,8,459,784,1112,3601,115,1565,1984,2860,228,1469,11931,871,785,3524,2102,749,8228,194,2324,550,14,1355,930,687,2718,1791,339,50,4741,218,12,586,234,51,1781,3312,98,80,10,38,44,904,263,381
TCGA-66-2791-01,3630,2950,1577,593,1387,14320,217,4705,213,5079,2346,936,5195,3177,366,5093,372,6726,4677,2940,2935,1234,1671,5613,606,1817,108,3924,5115,280,333,1492,1497,3582,49,2942,12120,1279,1374,995,331,902,841,140,8,660,4249,4361,480,1072,1684,137,1011,409,360,1723,342,3840,745,1231,98,1406,4,1040,759,506,803,1302,363,7,578,227,235,1246,326,724,1047,342,36,520,3697,228,324,1264,890,257,18,163,1107,592,149,658,1461,310,1532,436,138,5900,642,258,3,182,10,15,533,358,196,162,194,104,3,323,25,62
TCGA-66-2792-01,7516,2668,2121,2576,961,30614,127,7140,247,5569,1480,641,1508,6693,48,8151,1207,866,4407,4196,6316,1229,2760,4119,345,835,117,4828,8290,1966,1821,3357,1064,5111,23,5290,8239,1237,1412,948,15,373,680,27,10,342,2795,3830,324,480,1141,803,1503,54,68,1491,557,4354,375,797,15,3822,30,393,1778,1345,348,574,8,1,61,195,406,1171,946,383,1194,0,53,299,4877,462,284,940,106,38,22,7,1504,220,14,288,29,142,395,243,130,27,2043,172,40,13,59,14,134,9,8,25,4,5,0,7,120,159
TCGA-66-2793-01,2900,2608,1569,624,1450,14265,338,4182,565,6126,976,948,3430,917,44,687,222,3072,1564,1442,4945,1295,1599,4653,591,952,96,2062,4653,85,130,796,411,4738,12,2057,3162,1024,1556,1153,8,190,130,12,1,437,3267,140,25,390,352,60,2531,885,2,611,212,734,1014,253,24,598,16,301,1237,271,171,138,181,39,210,304,480,3207,2011,1138,448,31,41,584,2131,593,1054,40,942,97,21,110,112,128,18,94,41,92,589,659,16,34,2716,29,1,76,5,471,508,3047,207,8,22,35,18,10,1021,1248
TCGA-66-2794-01,2983,3014,1813,1475,681,10916,123,5596,318,5364,1496,639,2662,3307,401,8993,210,25,2326,4145,5865,1442,1128,4905,292,1976,53,4711,4757,130,744,317,884,1872,64,2866,4469,2406,1550,400,11,899,325,95,44,453,1563,17491,11,761,938,135,1731,232,96,844,844,1772,274,1642,375,2896,1,739,491,744,362,119,179,1,96,261,120,484,412,370,346,4,14,1164,3009,319,383,1473,140,330,74,57,2641,199,1,592,15,86,475,532,145,34,970,204,1,62,13,16,342,681,41,3,0,3,15,34,16,105
TCGA-66-2800-01,3941,1679,1190,1463,2444,11451,212,2792,356,4592,1424,563,1450,3085,183,4953,242,375,4679,1592,2642,1867,1453,3464,608,2049,170,3183,5140,626,396,3174,3819,3696,98,4750,7024,1392,2992,1223,51,1151,902,66,18,1497,2559,3832,146,4910,2210,1022,1064,2040,503,936,250,3273,849,2749,71,1287,27,905,1713,134,685,2263,1901,19,1981,1293,458,646,506,3193,978,12,25,448,11552,494,610,128,1665,761,456,1958,873,682,129,1088,225,344,919,110,145,211,1578,270,92,449,136,18,764,735,364,0,16,39,15,252,99,283
TCGA-68-7755-01,4726,2944,1526,4935,2395,22884,523,3946,440,6425,2835,526,2631,6345,335,12166,750,584,2797,4663,7650,3583,1911,5925,364,1471,154,9089,11204,175,206,2240,2802,11548,10,5329,13455,1657,1443,2057,88,362,687,57,1,616,3632,18480,77,228,762,1389,1762,239,6554,1953,436,1590,910,1505,26,1083,1,531,695,712,1254,103,3,2,81,139,290,2229,1156,549,1214,4,22,13,3622,453,1401,1478,76,1287,248,0,614,360,107,600,165,69,864,191,256,231,16095,134,2,4,140,55,89,58,1,2,1,6,0,1015,489,343
TCGA-68-7756-01,3509,3227,1489,7966,3608,11407,27,3678,267,5470,4805,860,3396,9881,782,10525,554,12827,6401,1373,3467,3072,2875,6198,683,2416,176,7992,5645,2004,684,3783,3984,7795,48,13142,19881,2032,2083,1250,783,1178,411,3866,0,3466,4595,20062,621,6978,1411,2996,2422,1075,297,2388,3735,6587,2017,2586,7085,1353,0,1180,2110,474,1385,2101,2153,10,1663,2386,968,5445,757,980,1996,281,15,3980,17945,3442,1760,372,3427,460,11,1248,2492,1238,10,12558,399,456,3968,309,11,197,7669,563,5,660,28,18,2308,2880,1077,23,119,11,37,34,29,4338
TCGA-68-7757-01,825,615,153,1516,1199,4270,143,949,398,3207,3452,760,669,4107,43,2886,228,2201,6181,2099,1528,6042,2548,3052,1048,853,94,4607,1724,1412,549,433,3480,2526,69,2652,6362,1273,1021,1221,39,1569,306,38,3,540,2273,203,318,196,1278,494,1517,523,788,2856,872,4413,242,3252,120,1502,0,1324,363,96,1756,489,1749,2,47,940,1320,2609,11,1481,967,413,31,1755,2884,601,432,1534,1626,15,15,42,718,1381,3,2618,43,763,3257,1697,100,7,3713,245,14,270,121,20,1293,8311,128,7,6,5,463,438,8,2577
TCGA-68-8250-01,2766,2684,567,862,443,8619,6,3059,327,3403,818,1162,1255,6920,113,2101,610,44,7227,3017,4335,1897,3417,5262,468,3358,345,1503,3702,384,1537,5471,7234,4274,188,7480,2392,4035,4899,1392,43,1524,374,28,4,2306,4298,900,77,3275,1677,312,1626,1111,25,472,119,2368,2128,2651,322,1815,32,1213,1909,44,657,1321,1881,19,1233,2502,713,1229,4,853,2403,6,16,211,12191,1236,678,105,1772,1028,44,1244,868,758,7,2348,157,288,1247,3572,43,28,4766,307,15,275,35,6,2733,1384,535,144,8,2,6,78,132,8589
TCGA-68-8251-01,4212,2543,1330,4170,2365,15956,68,4309,533,2461,1107,1439,1043,3295,14,5002,507,240,3425,1654,3082,1572,1312,7267,616,1445,99,4501,2268,72,160,572,2710,2677,37,4181,4391,1300,11425,2526,3,464,457,153,12,574,2102,444,98,271,1666,87,4863,404,15,2194,1405,4341,563,1381,314,1073,12,762,720,987,130,1962,70,5,250,266,327,1595,305,2981,1429,295,17,349,1947,437,469,245,187,169,84,29,1900,729,0,323,19,308,3669,570,39,23,1492,159,12,34,25,45,117,1247,39,82,29,14,4,174,188,57
TCGA-68-A59I-01,1021,1518,313,862,853,3903,218,2168,484,3800,987,1513,2148,2202,94,2860,512,2575,7455,3560,3938,1304,2079,2966,221,996,276,2010,1722,2298,389,478,4778,3408,131,3555,3501,1397,3775,943,40,409,411,36,83,481,2024,373,151,485,1347,1799,1738,676,128,806,752,13384,2893,795,137,1358,78,384,1996,148,1272,337,103,28,239,615,338,3054,61,791,3316,8,54,744,13393,4056,441,350,401,110,216,7,882,375,406,740,128,436,1476,210,947,83,5911,141,18,66,62,24,944,473,170,17,17,8,15,344,79,1249
TCGA-68-A59J-01,4930,1689,1174,2408,3461,12701,364,3500,326,2294,1365,913,5328,4810,1191,3720,928,1212,4029,5012,1841,2412,1630,4317,524,2494,188,2822,1898,2439,321,3484,3467,5647,374,6377,7893,1461,3270,2374,1316,774,787,281,17,2955,5682,32291,96,5306,988,790,2437,1086,5515,558,200,6868,899,3152,586,675,476,1193,1273,107,276,807,1589,9,1257,707,621,782,716,843,925,3,63,154,10143,1883,336,344,1174,549,183,1246,474,1138,23,890,873,187,894,741,73,227,1754,371,6,250,13,14,1049,1332,1130,4,37,890,7,40,127,3849
TCGA-6A-AB49-01,5010,2940,1151,4050,1489,12899,163,5309,412,2307,1009,477,427,1892,316,4181,141,6421,4734,2674,897,2352,2887,9720,767,2321,14,13784,5772,3877,484,58,2684,1095,1578,2939,5496,600,2137,2806,2,383,302,61,203,2514,2759,1767,552,97,777,188,4195,694,190,4066,2333,6389,5289,670,223,1674,0,222,517,97,1039,591,62,41,277,25,2997,17252,593,913,524,274,226,2344,10708,199,509,3887,4854,22,4,27,17795,1964,8,2642,13,432,5122,49,6,349,433,781,2,80,1,45,95,374,227,0,493,0,57,450,11,1061
TCGA-70-6722-01,7994,5162,630,4603,1835,18754,1,7027,28,4052,4677,1217,3800,8891,45,6765,1078,11419,11324,3569,4300,4832,6522,5678,1258,8926,301,7719,2705,1970,891,1716,3060,8855,74,6600,16335,1780,2938,2360,4867,2164,659,1976,1653,2619,11047,700,1493,3215,3922,5523,1513,1230,10617,5337,12694,13566,4059,4356,1860,4516,1,1490,4486,529,1109,2108,978,25,2987,1941,1400,4505,23,2323,9686,1080,36,16582,24005,957,2143,2496,5450,751,23,557,4927,988,0,1295,149,1254,7428,331,786,20,2798,1778,6,581,48,1,2548,1162,886,91,788,5,93,9061,20,3805
TCGA-70-6723-01,8608,4853,2422,3233,2035,20332,369,9553,290,10480,2138,1348,1109,7427,5354,37704,1185,1527,1795,5316,4426,1160,3406,7401,1248,3107,100,5242,7967,12235,57,1684,1834,10757,3,6237,26158,2431,646,347,2255,245,477,171,109,623,5677,10117,1601,46,433,139,6053,132,25,1564,6409,2473,802,221,1037,2621,83,188,2665,1472,3708,156,28,128,119,105,286,5390,3659,40,319,0,37,341,6148,458,412,1851,117,654,87,25,2177,1111,181,185,2188,61,854,268,73,200,2053,45,1,46,3,186,37,65,16,4,3,2,3,612,5,46
TCGA-77-6842-01,2802,3017,646,2264,1987,12750,19,5828,177,1543,375,350,344,1637,3,7328,815,42,3852,755,3252,1300,1399,3825,329,1678,185,2429,4224,123,611,5363,2210,4589,14,2952,3146,802,2908,3824,0,650,339,30,2497,1116,5047,479,65,997,2096,243,2187,347,31,1821,965,1317,795,7770,144,438,0,482,1716,950,1019,848,330,1,475,303,160,580,275,1666,601,14,8,366,6806,707,424,73,296,101,30,150,2209,271,2,375,1440,217,4681,15475,159,31,114,273,81,143,4,25,162,185,192,0,3,1,11,82,30,93
TCGA-77-6843-01,2861,1199,520,2822,2274,7097,751,1816,297,3451,902,1121,5300,2331,86,3047,403,139,2083,4471,3062,903,1274,3626,179,6183,235,3340,2298,808,90,1260,643,9718,36,10045,14386,1110,981,1127,52,301,261,13,0,509,5122,15873,264,317,364,81,881,504,15,733,162,2844,404,1498,38,529,133,431,605,574,491,149,180,2,219,127,742,241,179,318,1061,12,46,244,4468,349,262,14,675,764,39,49,295,310,66,1478,47,151,736,161,248,16659,396,33,4,57,0,254,177,232,61,8,24,18,0,616,119,159
TCGA-77-6844-01,3495,6669,516,3366,3395,12304,204,6463,130,18928,8349,1464,5029,3555,143,1112,885,8445,3847,5086,1401,2408,3000,11055,293,1791,224,5097,4777,3704,758,919,2110,5439,296,2570,7909,1430,2645,2418,0,447,277,42,9,708,2378,705,28,1836,766,31,1472,438,13,712,2032,4010,814,882,1456,1878,41,576,909,785,1036,287,461,23,83,585,236,2476,43,427,1060,4,25,1021,4223,577,480,191,686,118,22,356,2307,341,3,1036,205,377,1236,152,83,42,1041,180,9,190,25,115,322,2435,292,1,1,3,15,39,12,970
TCGA-77-6845-01,4959,4409,1227,3246,2225,17345,356,3647,336,10324,4556,1644,3459,3872,3079,5455,468,222,3035,3239,7012,1861,1277,7989,619,791,102,6018,5819,1776,334,4461,1057,4945,101,1347,23012,1368,2327,2076,8,329,414,613,80,873,3396,14441,548,741,659,294,1989,747,3100,1643,408,5186,1616,452,24,2349,5,441,2638,602,640,312,288,23,414,321,254,1236,3,448,353,121,62,1924,5611,215,217,1084,530,72,7,291,797,293,270,279,100,86,5295,68,118,19541,254,31,1,181,5,23,180,238,209,8,13,9,44,16,20,223
TCGA-77-7139-01,6298,2978,1318,2388,3092,26753,69,6703,440,12974,5171,562,1407,10335,254,10689,792,850,2405,4588,7829,2038,1368,9253,349,534,216,4776,4110,115,43,390,536,4627,25,4403,2301,1894,637,757,307,261,433,66,8,165,1710,12422,36,475,538,3457,1107,253,1812,660,180,2225,738,933,6,2501,5,450,2597,529,1416,174,14,25,136,238,77,722,1021,448,3464,1,9,1502,3042,482,1937,1114,125,10,28,4,240,219,8,1270,45,197,204,230,422,203,8485,449,1,14,0,11,58,336,2,9,2,2,0,33,5,874
TCGA-77-7141-01,3474,3059,1383,1180,1583,15026,328,7888,499,10623,1470,1620,8251,1797,724,7954,695,1182,5271,4390,4262,2224,1782,6997,617,1507,601,7288,4679,2557,177,3891,1176,4447,109,7815,15298,2149,1811,2574,138,1766,661,1103,63,419,6133,11989,198,326,784,97,2055,620,9757,1229,428,4998,1844,3050,69,2979,40,628,2552,625,1277,217,377,2,76,718,411,1338,51,2362,2195,190,42,2164,8392,1097,98,2802,1981,2484,64,3,757,459,66,2125,234,153,3566,330,1241,1891,13533,180,12,294,42,13,844,621,86,4,2,11,76,70,56,504
TCGA-77-7142-01,3926,3207,1707,4178,1664,14491,587,4741,272,2700,1505,1065,1726,6238,176,4087,1605,231,7755,785,1316,940,3949,1411,534,2603,555,3273,1322,869,718,3660,1234,8898,729,7405,3454,1998,2957,2132,58,830,733,65,14,892,4627,282,119,5050,741,11,1633,1221,62,900,575,3201,1849,3321,292,2102,25,1338,2195,1767,504,809,2085,37,178,2950,243,569,702,937,1828,34,10,383,14131,838,903,859,2709,1888,91,1256,198,331,19,597,340,364,851,118,22,122,2228,143,10,596,20,14,1038,1152,847,13,6,9,89,89,66,332
TCGA-77-7335-01,2118,1135,589,2438,998,4372,458,1197,125,2249,578,281,3147,2103,14,3079,634,99,6269,303,388,1448,1658,1282,27,1289,338,1892,2178,436,111,1077,1633,4458,105,7133,3145,682,909,1279,1,900,1087,18,0,330,767,208,6,453,1724,848,273,83,149,2216,224,3506,734,1489,81,642,10,3044,1271,242,534,271,82,6,33,395,155,583,333,475,1499,1,2,190,1391,216,363,46,91,294,167,11,850,160,2,204,79,278,691,594,84,12,2198,335,1,48,85,6,166,344,19,22,4,10,0,32,13,74
TCGA-77-7338-01,2476,1271,767,4554,1189,8262,596,2399,425,4310,4810,761,6492,5541,2474,15343,753,12527,6599,2037,1977,1263,1983,2665,220,2177,237,3549,1766,1394,136,4215,1506,7145,33,6622,9089,1086,2425,1627,130,514,646,196,2,1024,5078,11215,82,2766,892,734,1601,750,192,1205,921,3725,1729,1571,655,1017,0,1189,1239,570,272,2409,987,13,900,1105,203,2177,1255,760,1281,85,21,247,9485,1583,371,801,841,391,8,581,1109,1201,40,1149,321,314,1101,1215,413,161,7012,582,41,273,61,25,899,942,428,76,52,15,31,735,69,174
TCGA-77-7463-01,4642,3402,1079,2037,1736,16609,230,9933,346,7442,7217,572,2462,2671,1253,2701,751,18370,2655,3816,2596,1661,838,10788,150,2156,76,9508,4265,1190,224,665,736,2981,292,1631,10888,2033,2188,372,5,554,208,10,18,389,882,7557,100,1735,481,452,948,566,22,326,1346,4021,496,696,735,3280,0,698,1095,775,225,617,797,2,174,1560,154,1362,1,227,251,572,0,229,4037,450,203,3,374,199,3,409,1046,110,17,249,92,105,847,174,38,187,478,594,8,206,5,8,459,725,539,0,10,0,5,5,32,385
TCGA-77-7465-01,4600,3780,1573,687,1035,13930,277,7074,614,969,542,451,343,3866,4,2979,657,1473,2975,1821,1532,970,2103,4034,645,828,152,3942,3164,54,199,578,551,3207,54,3666,4264,1000,3626,3404,3,442,361,197,12,550,2272,306,84,870,961,280,1644,229,185,989,1055,2314,726,2474,880,1469,3,901,1769,782,2067,259,133,1,248,522,443,918,1332,1943,435,1405,22,591,5219,536,610,96,177,59,213,147,1994,184,0,254,34,148,1757,19409,567,33,257,405,11,88,7,90,143,217,171,26,12,3,0,922,118,207
TCGA-77-8007-01,4428,4005,595,2429,2269,13566,0,9969,15,5445,731,974,39,17228,18,7938,653,58410,15394,2668,8734,21830,7828,19823,5424,4314,477,20890,5287,3393,1780,15964,4163,8447,27,12620,4626,2163,5608,3299,114,5142,635,6216,0,1867,12554,4390,347,525,7146,19,4259,1519,15669,6771,3824,7134,10100,2044,2456,4908,0,2497,9033,2288,1923,6593,327,0,210,4023,4675,1549,6,1595,2870,13,65,7300,160727,332,50,5147,12131,2765,22,917,643,3173,24,9125,83,155,9899,551,9,126,12078,1000,192,484,20,19,6865,76,891,495,213,2,0,37,0,707
TCGA-77-8009-01,5979,2420,2406,945,2820,21085,231,8091,690,362,63,546,160,2679,749,11313,354,54,2428,3120,3055,900,1841,6076,283,694,51,2802,3068,58,164,6889,675,5789,6,5418,59422,1185,986,983,2950,438,1582,22,3,840,2254,15239,68,131,952,1,2237,3,2976,1296,342,1930,1677,1760,31,2287,0,697,254,481,1125,439,4,0,88,31,533,1267,1625,274,303,1,46,254,8517,451,291,6931,58,268,15,1,141,278,38,457,470,92,940,1646,21,2119,151,105,11,11,174,28,9,46,7,1,23,2,0,783,60,0
TCGA-77-8128-01,3321,3465,985,2462,1211,11278,400,4026,429,6776,1631,452,2315,5231,91,3538,880,105,1796,2179,2168,2269,1803,5155,542,1306,80,3196,5318,322,148,487,1107,3303,13,4136,6033,1054,652,636,30,293,1224,3,18,352,3403,2740,66,403,1086,296,1979,111,718,1973,406,3508,220,1448,3,1762,11,294,1830,927,1039,96,8,0,47,66,232,1370,83,110,1147,1,72,66,4706,177,953,310,158,130,7,7,1994,180,0,462,52,102,870,22,19,13,760,36,1,9,234,17,27,65,3,15,0,6,0,89,20,74
TCGA-77-8130-01,1048,1080,145,5109,1877,3461,344,1023,61,794,1061,764,451,2028,69,3984,269,5868,3578,836,1449,1790,2855,3570,118,663,27,9701,897,1772,91,2978,7445,1269,14,4090,3793,242,8258,944,1170,599,1107,13,694,700,1880,425,458,362,2586,1652,498,257,212,3431,2662,9930,419,888,406,692,1,515,557,119,230,840,754,2,449,912,1694,2667,312,81,676,368,101,407,4298,386,1917,7896,559,66,9,201,2831,3372,2,227,34,487,4129,470,16,9,1581,199,0,111,33,1,300,446,122,118,52,8,6,251,48,975
TCGA-77-8131-01,3012,881,273,3762,2579,3425,236,1863,13,2105,2572,547,4334,1529,330,3439,401,11892,3809,1499,803,1875,993,5006,230,2170,148,3901,1804,3047,149,1915,2202,2424,172,3208,2315,546,4702,974,6306,1700,315,258,24354,748,1749,260,681,922,1498,4378,777,633,375,801,744,2645,683,605,1418,570,1,1117,573,95,385,3168,959,8,368,3632,325,1630,8,415,629,20,30,310,5769,691,377,598,1192,223,14,430,1228,1178,6,693,106,160,1955,786,76,24,3309,587,2,613,20,9,686,839,197,0,177,2,6,84,66,602
TCGA-77-8133-01,2406,2008,1090,1750,1151,5838,364,3374,244,2955,1890,409,1806,8626,25,4232,228,155,3238,1144,1423,915,1331,2429,81,1049,163,1548,3710,402,104,481,1310,5778,36,5763,2123,1169,822,1266,9,500,436,91,66,788,3129,649,68,1204,919,199,4058,67,148,1220,142,1464,386,634,38,384,24,310,668,525,619,142,6,5,96,138,360,1175,64,433,839,4,50,207,2955,513,1026,506,294,1183,92,0,475,230,0,268,62,103,629,278,223,26,2135,96,5,22,16,11,14,28,7,4,0,1,0,41,23,71
TCGA-77-8136-01,2392,2634,995,2717,1310,5592,23,3529,143,1273,1175,341,1310,2278,31,3621,314,2897,2797,1989,738,1302,1797,2105,455,1029,65,2441,1246,1012,327,514,1249,2315,27,3380,3571,590,825,805,13,602,365,25,103,499,1573,248,301,414,1715,166,1055,88,101,1588,2034,2956,723,537,1164,894,7,1090,1133,69,375,764,67,2,185,189,515,2735,799,552,1063,40,13,606,4821,288,623,1629,558,70,67,24,2480,786,32,321,47,169,2443,3613,20,17,1356,215,21,234,60,23,409,674,35,101,31,7,0,51,32,983
TCGA-77-8138-01,2012,941,111,3423,6068,3637,280,3246,359,1843,2400,257,709,2179,51,6979,178,910,3130,752,620,2054,2428,4778,493,2024,98,2061,1942,703,151,460,824,2940,51,2564,7385,649,2860,750,263,916,223,34,112,1229,2154,947,1699,1152,1859,750,2013,669,239,1234,1828,12221,1588,1619,30155,1144,0,1330,1922,162,166,442,696,0,633,596,1159,3376,77,180,6262,624,17,1019,4224,142,1849,3436,2216,136,13,199,5536,515,0,771,117,414,7784,6881,91,58,1638,437,5,449,20,8,803,1221,219,3,74,4,12,30,19,495
TCGA-77-8139-01,2321,2193,428,1848,646,6404,84,2968,355,2214,2802,1149,42,947,26,2789,124,749,2240,1115,1869,1222,821,3902,257,889,51,3206,3205,469,789,489,2603,2824,24,1252,3697,768,511,772,0,196,215,3,1,712,1713,114,20,89,755,110,1618,11,43,1005,2164,2480,2049,693,128,630,13,267,250,1075,739,102,7,0,29,48,179,3432,8,77,1056,3,13,310,3300,281,622,452,25,4,17,5,187,307,0,326,9,153,3717,1621,82,34,1162,42,4,47,11,101,314,656,5,568,6,0,0,9,4,116
TCGA-77-8140-01,1453,962,182,1167,2209,3950,98,1843,116,4432,6927,582,745,3705,64,1494,122,344,1453,625,2079,976,1177,5888,362,738,153,3615,2208,1293,43,220,511,2179,20,2855,2101,622,1324,570,1,171,131,596,0,747,1898,645,65,770,448,188,1198,750,18,288,125,3970,1246,1016,1085,640,49,225,583,2,379,125,392,8,203,588,165,422,84,553,184,6,4,589,4705,164,1637,55,771,58,4,276,2192,158,0,642,45,68,3667,1189,73,23,321,127,2,103,5,14,236,370,230,0,9,0,9,5,6,2576
TCGA-77-8143-01,5039,3342,1465,2282,955,13676,157,7484,0,10416,3305,839,1210,5376,147,2931,140,11129,1937,7117,6992,1684,568,8818,749,709,44,7553,2311,2200,1028,327,1920,2839,55,1731,2585,2822,2173,278,374,812,61,2070,58,688,648,1571,19,2038,1177,2109,1675,467,30,385,256,4434,302,1924,2436,6713,0,499,1311,9,498,108,452,0,159,439,218,1224,2,128,171,24,7,4212,3795,530,229,619,3550,101,2,323,779,910,0,164,89,85,170,98,8,34,4077,300,0,204,3,3,1450,356,291,0,34,4693,16,10,4,1900
TCGA-77-8144-01,10433,3545,1053,6406,5147,19048,248,6202,119,1469,3307,312,700,1443,44,5280,236,16178,4363,1906,1594,1874,3918,7122,137,1571,31,9025,4182,3696,35,100,877,1342,0,4473,4686,650,2464,321,1152,231,124,28,95,1569,1549,2561,1141,79,2268,1203,1793,161,409,4461,6998,298,2472,224,1201,520,4,245,537,408,1612,150,8,0,26,393,138,6035,922,56,305,7,28,1366,4467,795,1008,2021,60,350,5,3,2370,664,3,106,8,34,643,126,39,79,4799,70,10,5,1,20,42,17,20,281,636,0,0,2015,1,544
TCGA-77-8145-01,828,660,193,722,1817,3320,163,1370,98,1854,734,457,1544,1832,20,1448,215,950,2415,2452,2033,1216,864,2279,130,531,52,2858,2272,1233,196,631,1424,1560,23,2372,4913,540,1376,897,22,200,251,9,139,335,1656,426,80,235,864,1773,377,162,32,2641,338,2138,390,248,15,260,35,309,303,687,832,528,73,2,84,80,302,2504,211,185,1952,7,28,273,3275,270,230,161,527,35,155,42,841,232,50,558,28,97,1360,357,14,15,2473,101,3,16,12,47,581,365,41,5,6,240,4,19,58,494
TCGA-77-8146-01,963,917,470,839,1382,2000,0,1273,77,1848,1540,217,607,2299,99,1749,107,1297,2822,541,736,1167,903,1226,300,718,67,3621,2360,171,115,634,942,1521,41,1614,10592,1132,1766,494,49,853,105,30,0,1211,1498,5711,99,2176,515,14,1251,834,1019,608,642,1412,378,1042,2914,524,1,497,569,37,526,289,793,1,663,635,798,1464,173,581,3268,16,9,705,5263,305,100,929,1832,232,2,376,319,385,267,3123,89,184,1698,51,239,1530,633,224,2,338,10,8,934,2318,1048,1,7,3,12,33,21,1418
TCGA-77-8148-01,2865,1858,866,1433,1206,7227,68,3146,342,3861,1165,584,955,4048,136,1745,526,231,1597,3567,3034,1383,756,11681,619,1047,62,3067,3029,654,341,432,849,2456,8,3778,4043,690,646,1220,118,382,258,10,23,284,1326,1126,135,373,953,63,1557,172,251,1093,294,3369,208,999,83,1065,49,673,1783,718,315,341,5,16,33,63,110,1294,506,173,1551,1,64,53,1371,194,317,137,190,212,30,0,522,435,17,476,103,78,287,583,31,50,4146,100,31,21,39,53,76,313,4,22,0,55,1,40,92,164
